N155,N158,N159,N161,N166,N167,N188,N203,N225,N229,N232,N234,N257,N260,N267,N289,N315,N326,N351,N360,N368,N370,N381,N383,N388,N390,N402,N404,N429,N430,N512,N514,N515,N516,N517,N520,N522,N523,N524,N525,N543,N554,N574,N575,N584,N585,N591,N594,N620,N621,N622,N623,N624,N625,N645,N647,N650,N651,N654,N661,N662,was_fraud,nivel_de_voltaje_34.5 kV-Y,actividad_economica_Actividades inmobiliarias,"actividad_economica_Actividades profesionales, científicas y técnicas",actividad_economica_Comercio al por mayor y al por menor,actividad_economica_Industrias Manufactureras,actividad_economica_Otras,provincia_CARTAGO,provincia_HEREDIA,provincia_SAN JOSÉ,area_riesgo_ZONA PELIGROSA,tipo_cliente_NATURAL,tarifa_INDUSTRIA Y COMERCIO,tarifa_TARIFA INDUSTRIAL 
0.0,0.002679919,-0.0003830509,1772.25,-0.0742665993,0.7699922824,2607.965,0.0,5738.0,48.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0049679887,0.1703339386,4.0,4.0,0.0,1.0,1.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036087336,0.0,0.0,0.0,0.0,-0.0072471381,6.0,-0.0169369396,1.0,1.0,1.0,1.0,1.0,1.0,0.0016570313,0.0004630691,0.0009708781,0.0004418088,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0
0.0,-0.0168992117,-0.0066832523,2322.4166666667,-0.4550197748,-0.8941629085,299.4583333333,0.0,5894.0,18.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0066704806,0.376064485,4.0,4.0,0.0,1.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004061496,0.0,0.0,0.0,0.0,0.0067182269,6.0,-0.0079176202,1.0,1.0,1.0,1.0,1.0,1.0,0.0004522362,-0.0009044908,-0.001042471,-0.0009645671,3184.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,-0.0083468086,0.0026915963,61.9166666667,0.0786864806,-0.4925998853,207.6266666667,0.0,300.0,10.0,0.0,3.0,0.0,0.0,4.0,0.0,-0.0001143056,0.0001329105,4.0,4.0,0.0,2.0,2.0,6.0,10.0,3.0,0.0,3.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033100905,0.0,0.0,0.0,0.0,-0.0072134613,0.0,-0.0142579789,1.0,1.0,1.0,1.0,1.0,1.0,0.0009889505,-0.0004875462,-0.0004553112,-0.00054906,95.0,0.0,10.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0080480435,0.0006781306,268.9166666667,-0.1133417339,0.0022805382,258.5083333333,0.0,557.0,111.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0044714134,0.240247653,4.0,0.0,0.0,1.0,2.0,6.0,9.0,4.0,0.0,3.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031388476,0.0,0.0,0.0,0.0,0.0017683005,0.0,0.0015989272,1.0,1.0,1.0,1.0,1.0,1.0,-0.0024097851,-0.0005692993,-0.0003416126,-0.0006572855,356.0,0.0,0.0,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0
0.0,0.011724665,0.0065621182,53.9166666667,0.0023759683,-0.2724268552,174.9133333333,0.0,431.0,97.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0047563357,0.271840712,4.0,4.0,0.0,4.0,5.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00143343,0.0,0.0,0.0,0.0,-0.005484897,0.0,-0.0119541402,1.0,1.0,1.0,1.0,1.0,1.0,-0.0011517287,-0.0007990431,-0.0010619299,-0.0008664041,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0059452945,0.0054377504,644.4166666667,0.1129160927,0.4064582816,805.5466666667,80.0,1164.0,28.0,0.0,3.0,0.0,0.0,4.0,0.0,-0.0017444597,0.0363652206,4.0,4.0,0.0,0.0,3.0,6.0,3.0,4.0,0.0,3.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038563662,0.0,0.0,0.0,0.0,-0.0014277425,0.0,-0.0152058447,1.0,1.0,1.0,1.0,1.0,1.0,0.0001220915,0.0002614309,0.0009043804,0.0001128599,662.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,1,1,0
0.0,0.0137974245,-0.0013712082,106.75,0.0650206043,0.8668181292,192.755,0.0,535.0,31.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.003179677,0.1208176342,4.0,4.0,0.0,0.0,5.0,6.0,7.0,4.0,0.0,3.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039360727,0.0,0.0,0.0,0.0,-0.0057844147,0.0,-0.016247372,1.0,1.0,1.0,1.0,1.0,1.0,-5.8966e-06,-0.0007511871,-0.0005665343,-0.0008167965,222.0,0.0,0.0,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0
0.0,0.0045782946,-0.0063231048,270.9166666667,0.107535094,0.0138303365,177.24,0.0,460.0,35.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0015915305,0.0302477216,4.0,4.0,0.0,0.0,5.0,6.0,5.0,4.0,0.0,3.0,0.0,0.0,116.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000903372,0.0,0.0,1.0,1.0,-0.0072724413,0.0,0.003554922,1.0,1.0,1.0,1.0,1.0,1.0,0.0016412162,0.0006447239,0.0007530958,0.0006654892,203.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.005215389,0.0049628963,86.0,0.3911133705,0.2682128631,211.37,0.0,796.0,60.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0029054786,0.1010654919,4.0,4.0,0.0,0.0,2.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011672799,0.0,0.0,1.0,0.0,-0.0032919151,0.0,0.0157144838,1.0,1.0,1.0,1.0,1.0,1.0,-0.0022797281,-0.0008502836,-0.0010855631,-0.0008778375,178.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0049157972,-0.0051647003,657.6666666667,-0.3674698119,-0.4825224622,1559.36,0.0,6742.0,97.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0076305195,0.6970689661,4.0,4.0,0.0,4.0,2.0,6.0,10.0,4.0,0.0,3.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006905187,0.0,0.0,0.0,0.0,-0.0040272311,0.0,-0.0060390818,1.0,1.0,1.0,1.0,1.0,1.0,-0.0017733483,-0.0005617698,-0.0008401394,-0.0005154209,10.0,0.0,0.0,1.0,1,1,0,0,0,0,0,1,0,0,1,1,0
0.0,0.013958577,0.0074220751,4553.3333333333,0.9063025005,0.822942818,1557.25,0.0,9160.0,29.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0076096385,0.6932590996,4.0,4.0,0.0,2.0,3.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001304964,0.0,0.0,0.0,0.0,0.0020759929,0.0,-0.0124640965,1.0,1.0,1.0,1.0,1.0,1.0,0.0040510679,-0.0018286449,0.0014848353,-0.0020035443,4080.0,0.0,0.0,1.0,1,0,0,0,0,1,0,1,0,0,0,1,0
0.0,0.0060637353,0.0018611603,451.8333333333,0.1403118693,0.2796283388,235.6016666667,0.0,2444.0,39.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0031948738,0.1222292749,4.0,4.0,0.0,0.0,5.0,6.0,9.0,4.0,0.0,2.0,0.0,0.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0024496738,0.0,0.0,0.0,0.0,-0.0079126549,2.0,-0.0081189211,1.0,1.0,1.0,1.0,1.0,1.0,0.0012194696,0.0002628489,0.0005381597,0.0002599637,734.0,0.0,0.0,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0
0.0,0.0109078116,2.89236e-05,459.0833333333,0.1019950547,0.0885501962,229.9616666667,0.0,565.0,59.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0065488837,0.5153521034,4.0,4.0,0.0,0.0,2.0,6.0,7.0,4.0,0.0,3.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023804614,0.0,2.0,0.0,0.0,0.0059284365,0.0,-0.0007817531,1.0,1.0,1.0,1.0,1.0,1.0,0.0006507003,0.0007791547,0.0009547967,0.0007987428,418.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0035277708,0.0054313869,139.25,0.3516598667,0.9485502147,263.7183333333,0.0,525.0,16.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0010829408,0.0140922046,4.0,4.0,0.0,4.0,2.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000739998,0.0,0.0,0.0,0.0,-0.006414129,0.0,-0.0167769334,1.0,1.0,1.0,1.0,1.0,1.0,-0.0023556532,-0.0007491084,-0.0012091079,-0.0007793592,121.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.008080501,-0.0062538111,1246.4166666667,-0.1515925276,-0.7412149559,4943.085,0.0,3999.0,5.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0046430263,0.2581488004,0.0,0.0,0.0,0.0,5.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012188279,0.0,0.0,0.0,0.0,-0.0001161664,0.0,-0.00046950565,1.0,1.0,1.0,1.0,1.0,1.0,-0.0031670499,-0.0005951145,-0.0014396724,-0.0005806485,986.0,0.0,12.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,30.0,0.21256054894999998,0.2819805808,237.3116666667,0.0,685.0,38.0,0.0,3.0,0.0,0.0,5.0,0.0,-7.84223e-05,7.39007e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0037783303,0.0,0.0,0.0,0.0,-0.0081447779,0.0,-0.0167890314,1.0,1.0,1.0,1.0,1.0,1.0,0.0013562357,-0.0001060614,0.0013765606,-0.0001276513,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0101034696,0.0019286593,525.5833333333,0.1039124068,0.743539154,1532.4,0.0,2189.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0051391356,0.3173581522,4.0,4.0,0.0,0.0,3.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007342388,0.0,0.0,0.0,0.0,-0.0055683737,0.0,0.0007731679,1.0,1.0,1.0,1.0,1.0,1.0,0.000440063,-0.0007938262,-0.0012050211,-0.0008124046,292.0,0.0,3.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.0,0.0127318031,0.0063072313,1498.3333333333,0.0696948563,-0.0680679097,3273.4916666667,0.0,7551.0,101.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0005669011,0.0038661934,4.0,4.0,0.0,0.0,5.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022660823,0.0,0.0,0.0,0.0,0.0051573168,2.0,0.0144595842,1.0,1.0,1.0,1.0,1.0,1.0,0.0014394196,-0.000423206,-0.0005281805,-0.000331666,1665.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0
0.0,0.0139976677,0.0052659278,6166.6666666667,0.6916885971,0.8174609596,1958.1066666667,0.0,13200.0,89.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0068929253,0.5740749203,4.0,4.0,0.0,0.0,5.0,6.0,10.0,4.0,0.0,3.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001803431,0.0,0.0,0.0,0.0,-0.0036994859,0.0,-0.0097224282,1.0,1.0,1.0,1.0,1.0,1.0,-0.0016832325,-0.0006970149,-0.0011157795,-0.0006916121,8120.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,1,0,0,1,0
0.0,-0.0099728939,-0.0069585792,5183.3333333333,-0.6778051362,-0.9040380886,2396.9083333333,0.0,8120.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0061488023,0.4568172426,0.0,0.0,0.0,2.0,2.0,6.0,2.0,4.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010824503,0.0,0.0,0.0,0.0,-0.0001161664,0.0,-0.00046950565,1.0,1.0,1.0,1.0,1.0,1.0,-0.00011917665,0.0010824503,-1.71743e-05,-0.0052071456,2200.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0
23.0,0.0025862598,0.0023084781,166.9166666667,-0.0025211347,0.444812617,205.9516666667,1.0,672.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0046137189,0.2576665708,4.0,4.0,0.0,3.0,3.0,6.0,9.0,4.0,0.0,1.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020649146,0.0,0.0,0.0,0.0,0.0030414099,0.0,0.0070221566,1.0,1.0,1.0,1.0,1.0,1.0,0.0007163527,-0.0004013035,-0.0008999697,-0.0003793979,159.0,0.0,17.0,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,30.0,0.21256054894999998,0.2819805808,229.195,0.0,503.0,21.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0013345277,0.0215581276,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,123.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025098647,1.0,1.0,0.0,0.0,0.0019547307,0.0,0.0032458072,1.0,1.0,1.0,1.0,1.0,1.0,-0.0013227337,-0.0008016404,-0.0010849707,-0.0008501173,219.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
23.0,-0.0088661116,0.001754572,219.9166666667,-0.0700067578,0.1703902902,232.605,1.0,407.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,-0.0032785055,0.1297821616,4.0,4.0,0.0,0.0,3.0,6.0,3.0,4.0,0.0,3.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027054076,0.0,0.0,0.0,1.0,-0.0009628693,0.0,-0.0125094756,1.0,1.0,1.0,1.0,1.0,1.0,-0.0018431501,-0.0005102037,-0.00036921,-0.0006032265,159.0,0.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,1,0,0
23.0,0.0115993734,0.0011419575,3150.0,-0.5843547786,-0.6428874265,242.3816666667,1.0,10880.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0013550441,0.0221702216,4.0,4.0,0.0,2.0,3.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015661802,0.0,0.0,0.0,0.0,-0.0030803729,20.0,0.0103630638,1.0,1.0,1.0,1.0,1.0,1.0,-0.0001301604,0.0004485274,0.0005831196,0.0004485009,159.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0
23.0,0.0119622159,-0.0041680432,4093.3333333333,0.1448148481,0.0425646502,2085.735,1.0,13080.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,-0.0026775367,0.086563342,4.0,4.0,0.0,0.0,5.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028905159,0.0,0.0,0.0,0.0,0.006391328,0.0,0.0144567508,1.0,1.0,1.0,1.0,1.0,1.0,-0.0018432869,-0.0004366296,-0.0005318245,-0.0004495076,159.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0007949614,-0.0016824324,309.9166666667,0.7181957423,0.7673258763,215.415,0.0,363.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0027650318,0.0646172303,4.0,4.0,0.0,2.0,3.0,6.0,3.0,4.0,0.0,3.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036169692,0.0,0.0,0.0,0.0,0.001043865,0.0,0.0103612506,1.0,1.0,1.0,1.0,1.0,1.0,0.002369504,0.0003488682,-0.0001604552,0.000342586,186.0,0.0,20.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0059354111,-0.0012244234,299.1666666667,0.5889124654,0.6851777584,180.0666666667,0.0,327.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0025250974,0.0538895246,4.0,4.0,0.0,2.0,3.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023884501,0.0,0.0,0.0,0.0,0.0068778284,0.0,0.0157135969,1.0,1.0,1.0,1.0,1.0,1.0,0.0015191173,0.0003990536,-0.000292547,0.0005623395,168.0,0.0,20.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0055649843,0.0058791601,172.6666666667,0.5400471948,0.5222762887,210.165,0.0,480.0,32.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0046633553,0.2613163091,4.0,4.0,0.0,1.0,4.0,6.0,10.0,4.0,0.0,3.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004433204,0.0,0.0,0.0,0.0,0.0068600155,0.0,0.0142965445,1.0,1.0,1.0,1.0,1.0,1.0,-2.92937e-05,-1.37431e-05,4.0399e-05,-1.52997e-05,102.0,0.0,33.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0137103396,0.001538696,130.1666666667,0.2532449854,0.4942405616,208.1616666667,0.0,400.0,11.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0028261492,0.0675053598,4.0,4.0,0.0,2.0,3.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029457692,0.0,0.0,0.0,0.0,0.0051000693,0.0,-0.0082522176,1.0,1.0,1.0,1.0,1.0,1.0,-0.0002283582,-0.0005285469,-0.0005573496,-0.0005069455,234.0,0.0,20.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0123899698,-0.0039994897,259.25,0.3401052371,-0.203214558,206.7,0.0,1018.0,7.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0067108158,0.2470880111,4.0,4.0,0.0,3.0,4.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024312943,0.0,0.0,0.0,0.0,-0.0048262675,0.0,0.0061910011,1.0,1.0,1.0,1.0,1.0,1.0,-0.0005538453,0.0001383889,0.0009152822,4.29438e-05,392.0,0.0,16.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0154174898,-0.0066138499,374.9166666667,0.414253151,0.2217144252,341.0416666667,0.0,1913.0,31.0,0.0,3.0,0.0,0.0,4.0,0.0,-0.0041840713,0.211378743,4.0,4.0,0.0,2.0,3.0,6.0,6.0,4.0,0.0,3.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007074247,0.0,0.0,0.0,0.0,-0.0023721111,0.0,0.0067827092,1.0,1.0,1.0,1.0,1.0,1.0,-0.001754732,3.3491e-06,0.0004976673,8.468e-07,526.0,0.0,37.0,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0120292951,0.0045733353,105.3333333333,0.5798728627,0.8324022385,215.8233333333,0.0,146.0,9.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0026513869,0.0594147512,4.0,4.0,0.0,0.0,3.0,6.0,9.0,4.0,0.0,3.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034639735,0.0,0.0,0.0,0.0,0.0025260291,0.0,0.0018482924,1.0,1.0,1.0,1.0,1.0,1.0,-0.0018888729,-0.0001414799,-0.0005388759,-5.87019e-05,13.0,0.0,18.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0071152139,0.0056060955,339.75,0.4901112053,0.4901112053,197.066,73.0,546.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0060678176,0.0823075578,4.0,4.0,0.0,1.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032551898,0.0,0.0,0.0,0.0,0.0055375935,0.0,0.013062224,1.0,1.0,1.0,1.0,1.0,1.0,-0.0010686191,0.0005350346,1.49352e-05,0.0004017603,242.0,1.0,13.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0156337158,0.0015123261,204.5,0.175521329,0.175521329,186.26,0.0,243.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0039878897,0.035551748,4.0,4.0,0.0,3.0,4.0,6.0,4.0,4.0,0.0,3.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037243733,0.0,0.0,0.0,0.0,0.0043988636,0.0,0.0118269713,1.0,1.0,1.0,1.0,1.0,1.0,0.0014566776,0.0008910929,0.0009863762,0.0009397861,69.0,0.0,13.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0160361741,0.0072483368,242.4166666667,-0.4258663769,-0.4258663769,207.77,0.0,724.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0139639026,0.4359014324,4.0,4.0,0.0,1.0,1.0,6.0,9.0,4.0,0.0,3.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003591598,0.0,0.0,0.0,0.0,-0.0018882207,0.0,-0.0149204804,1.0,1.0,1.0,1.0,1.0,1.0,0.0010743264,0.0003794617,0.0009964974,0.0003302983,326.0,0.0,13.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0134971656,-0.0055103212,260.5,0.9753028205,0.9753028205,207.874,0.0,375.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0140445222,0.4409492529,4.0,4.0,0.0,1.0,4.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024196062,0.0,0.0,0.0,0.0,0.007104794,0.0,0.0141445028,1.0,1.0,1.0,1.0,1.0,1.0,0.001081734,0.0005377875,0.0002049499,0.0006134952,268.0,0.0,6.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0074767406,0.0036455473,347.25,0.7302465302,0.7302465302,346.108,0.0,660.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0075754853,0.1282908253,4.0,4.0,0.0,3.0,4.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003020061,0.0,0.0,0.0,0.0,-0.0048341857,0.0,-0.0045858518,1.0,1.0,1.0,1.0,1.0,1.0,0.0023795337,-0.0004779956,-0.0007753041,-0.0004167068,225.0,0.0,13.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0103087064,0.0002732333,301.1666666667,-0.1248943957,-0.1248943957,366.594,0.0,1064.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0110837285,0.2746290245,4.0,4.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012720185,0.0,0.0,0.0,0.0,-0.0066264637,0.0,-0.0036065629,1.0,1.0,1.0,1.0,1.0,1.0,-0.0027545779,-0.0003776358,-0.0006024858,-0.000788334,526.0,0.0,13.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.007361726,-0.004706851,504.3333333333,0.0531041222,0.0531041222,263.67,0.0,1839.0,10.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0124245613,0.3450935152,4.0,0.0,0.0,0.0,4.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018890621,0.0,0.0,0.0,0.0,0.0003669436,0.0,-0.0023865382,1.0,1.0,1.0,1.0,1.0,1.0,0.000301286,0.0004781341,0.0003213523,0.000509205,501.0,0.0,13.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0018147752,-0.0049036943,708.3333333333,-0.2997425215,-0.2997425215,262.1,0.0,2289.0,10.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0132893325,0.3948035158,4.0,4.0,0.0,3.0,4.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007867508,0.0,0.0,0.0,0.0,0.0009218192,0.0,0.0089517885,1.0,1.0,1.0,1.0,1.0,1.0,0.0015269522,0.0004069697,0.0003592181,0.0004341728,865.0,0.0,13.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0106610033,-0.0023662283,455.75,-0.3815304222,-0.3815304222,262.964,0.0,2362.0,10.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0131225253,0.3849546,4.0,4.0,0.0,0.0,4.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,101.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011542501,0.0,0.0,0.0,0.0,-0.0039161197,0.0,0.0123683619,1.0,1.0,1.0,1.0,1.0,1.0,-0.0023555891,0.0001950357,0.0003057272,0.0001481499,526.0,0.0,13.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.0,0.0015757063,-0.0062119468,1446.5833333333,-0.2591481406,-0.2591481406,256.494,0.0,2443.0,10.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0150840108,0.50863746,4.0,4.0,0.0,2.0,3.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019104488,0.0,0.0,0.0,0.0,0.0007230359,0.0,0.0003719658,1.0,1.0,1.0,1.0,1.0,1.0,0.0006424279,0.0002855527,-9.39138e-05,0.0003689895,874.0,0.0,13.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
